geracao;fi;distancia
335;9.491145456495477E-6;105361.36071074831;
336;9.491145456495477E-6;105361.36071074831;
337;9.491145456495477E-6;105361.36071074831;
338;9.491145456495477E-6;105361.36071074831;
339;9.491145456495477E-6;105361.36071074831;
340;9.491145456495477E-6;105361.36071074831;
341;9.491145456495477E-6;105361.36071074831;
342;9.491145456495477E-6;105361.36071074831;
343;9.491145456495477E-6;105361.36071074831;
344;9.491145456495477E-6;105361.36071074831;
345;9.491145456495477E-6;105361.36071074831;
346;9.491145456495477E-6;105361.36071074831;
347;9.491145456495477E-6;105361.36071074831;
348;9.491145456495477E-6;105361.36071074831;
349;9.491145456495477E-6;105361.36071074831;
350;9.491145456495477E-6;105361.36071074831;
351;9.491145456495477E-6;105361.36071074831;
352;9.491145456495477E-6;105361.36071074831;
353;9.491145456495477E-6;105361.36071074831;
354;9.491145456495477E-6;105361.36071074831;
355;9.491145456495477E-6;105361.36071074831;
356;9.491145456495477E-6;105361.36071074831;
357;9.491145456495477E-6;105361.36071074831;
358;9.491145456495477E-6;105361.36071074831;
359;9.491145456495477E-6;105361.36071074831;
360;9.491145456495477E-6;105361.36071074831;
361;9.491145456495477E-6;105361.36071074831;
362;9.491145456495477E-6;105361.36071074831;
363;9.491145456495477E-6;105361.36071074831;
364;9.491145456495477E-6;105361.36071074831;
365;9.491145456495477E-6;105361.36071074831;
366;9.491145456495477E-6;105361.36071074831;
367;9.491145456495477E-6;105361.36071074831;
368;9.491145456495477E-6;105361.36071074831;
369;9.491145456495477E-6;105361.36071074831;
370;9.491145456495477E-6;105361.36071074831;
371;9.491145456495477E-6;105361.36071074831;
372;9.491145456495477E-6;105361.36071074831;
373;9.491145456495477E-6;105361.36071074831;
374;9.491145456495477E-6;105361.36071074831;
375;9.491145456495477E-6;105361.36071074831;
376;9.491145456495477E-6;105361.36071074831;
377;9.491145456495477E-6;105361.36071074831;
378;9.491145456495477E-6;105361.36071074831;
379;9.491145456495477E-6;105361.36071074831;
380;9.491145456495477E-6;105361.36071074831;
381;9.52480304464705E-6;104989.04757531981;
382;9.52480304464705E-6;104989.04757531981;
383;9.52480304464705E-6;104989.04757531981;
384;9.52480304464705E-6;104989.04757531981;
385;9.52480304464705E-6;104989.04757531981;
386;9.52480304464705E-6;104989.04757531981;
387;9.52480304464705E-6;104989.04757531981;
388;9.52480304464705E-6;104989.04757531981;
389;9.52480304464705E-6;104989.04757531981;
390;9.52480304464705E-6;104989.04757531981;
391;9.52480304464705E-6;104989.04757531981;
392;9.52480304464705E-6;104989.04757531981;
393;9.52480304464705E-6;104989.04757531981;
394;9.555708669750382E-6;104649.4859314419;
395;9.555708669750382E-6;104649.4859314419;
396;9.555708669750382E-6;104649.4859314419;
397;9.624116456667882E-6;103905.64209218079;
398;9.624116456667882E-6;103905.64209218079;
399;9.624116456667882E-6;103905.64209218079;
400;9.624116456667882E-6;103905.64209218079;
401;9.624116456667882E-6;103905.64209218079;
402;9.624116456667882E-6;103905.64209218079;
403;9.624116456667882E-6;103905.64209218079;
404;9.624116456667882E-6;103905.64209218079;
405;9.624116456667882E-6;103905.64209218079;
406;9.624116456667882E-6;103905.64209218079;
407;9.624116456667882E-6;103905.64209218079;
408;9.624116456667882E-6;103905.64209218079;
409;9.624116456667882E-6;103905.64209218079;
410;9.624116456667882E-6;103905.64209218079;
411;9.624116456667882E-6;103905.64209218079;
412;9.624116456667882E-6;103905.64209218079;
413;9.624116456667882E-6;103905.64209218079;
414;9.624116456667882E-6;103905.64209218079;
415;9.624116456667882E-6;103905.64209218079;
416;9.624116456667882E-6;103905.64209218079;
417;9.624116456667882E-6;103905.64209218079;
418;9.624116456667882E-6;103905.64209218079;
419;9.624116456667882E-6;103905.64209218079;
420;9.624116456667882E-6;103905.64209218079;
421;9.624116456667882E-6;103905.64209218079;
422;9.624116456667882E-6;103905.64209218079;
423;9.624116456667882E-6;103905.64209218079;
424;9.624116456667882E-6;103905.64209218079;
425;9.624116456667882E-6;103905.64209218079;
426;9.624116456667882E-6;103905.64209218079;
427;9.624116456667882E-6;103905.64209218079;
428;9.624116456667882E-6;103905.64209218079;
429;9.624116456667882E-6;103905.64209218079;
430;9.624116456667882E-6;103905.64209218079;
431;9.624116456667882E-6;103905.64209218079;
432;9.624116456667882E-6;103905.64209218079;
433;9.624116456667882E-6;103905.64209218079;
434;9.624116456667882E-6;103905.64209218079;
435;9.624116456667882E-6;103905.64209218079;
436;9.624116456667882E-6;103905.64209218079;
437;9.624116456667882E-6;103905.64209218079;
438;9.624116456667882E-6;103905.64209218079;
439;9.624116456667882E-6;103905.64209218079;
440;9.624116456667882E-6;103905.64209218079;
441;9.624116456667882E-6;103905.64209218079;
442;9.624116456667882E-6;103905.64209218079;
443;9.624116456667882E-6;103905.64209218079;
444;9.624116456667882E-6;103905.64209218079;
445;9.624116456667882E-6;103905.64209218079;
446;9.624116456667882E-6;103905.64209218079;
447;9.624116456667882E-6;103905.64209218079;
448;9.624116456667882E-6;103905.64209218079;
449;9.624116456667882E-6;103905.64209218079;
450;9.624116456667882E-6;103905.64209218079;
451;9.624116456667882E-6;103905.64209218079;
452;9.624116456667882E-6;103905.64209218079;
453;9.624116456667882E-6;103905.64209218079;
454;9.624116456667882E-6;103905.64209218079;
455;9.624116456667882E-6;103905.64209218079;
456;9.624116456667882E-6;103905.64209218079;
457;9.624116456667882E-6;103905.64209218079;
458;9.624116456667882E-6;103905.64209218079;
459;9.624116456667882E-6;103905.64209218079;
460;9.624116456667882E-6;103905.64209218079;
461;9.624116456667882E-6;103905.64209218079;
462;9.624116456667882E-6;103905.64209218079;
463;9.624116456667882E-6;103905.64209218079;
464;9.624116456667882E-6;103905.64209218079;
465;9.624116456667882E-6;103905.64209218079;
466;9.624116456667882E-6;103905.64209218079;
467;9.624116456667882E-6;103905.64209218079;
468;9.624116456667882E-6;103905.64209218079;
469;9.624116456667882E-6;103905.64209218079;
470;9.624116456667882E-6;103905.64209218079;
471;9.624116456667882E-6;103905.64209218079;
472;9.624116456667882E-6;103905.64209218079;
473;9.624116456667882E-6;103905.64209218079;
474;9.624116456667882E-6;103905.64209218079;
475;9.624116456667882E-6;103905.64209218079;
476;9.624116456667882E-6;103905.64209218079;
477;9.624116456667882E-6;103905.64209218079;
478;9.624116456667882E-6;103905.64209218079;
479;9.624116456667882E-6;103905.64209218079;
480;9.624116456667882E-6;103905.64209218079;
481;9.624116456667882E-6;103905.64209218079;
482;9.649742231671117E-6;103629.71113548828;
483;9.649742231671117E-6;103629.71113548828;
484;9.649742231671117E-6;103629.71113548828;
485;9.649742231671117E-6;103629.71113548828;
486;9.649742231671117E-6;103629.71113548828;
487;9.649742231671117E-6;103629.71113548828;
488;9.649742231671117E-6;103629.71113548828;
489;9.649742231671117E-6;103629.71113548828;
490;9.649742231671117E-6;103629.71113548828;
491;9.649742231671117E-6;103629.71113548828;
492;9.649742231671117E-6;103629.71113548828;
493;9.649742231671117E-6;103629.71113548828;
494;9.649742231671117E-6;103629.71113548828;
495;9.649742231671117E-6;103629.71113548828;
496;9.649742231671117E-6;103629.71113548828;
497;9.649742231671117E-6;103629.71113548828;
498;9.649742231671117E-6;103629.71113548828;
499;9.649742231671117E-6;103629.71113548828;
500;9.649742231671117E-6;103629.71113548828;
501;9.649742231671117E-6;103629.71113548828;
502;9.649742231671117E-6;103629.71113548828;
503;9.649742231671117E-6;103629.71113548828;
504;9.649742231671117E-6;103629.71113548828;
505;9.649742231671117E-6;103629.71113548828;
506;9.649742231671117E-6;103629.71113548828;
507;9.649742231671117E-6;103629.71113548828;
508;9.649742231671117E-6;103629.71113548828;
509;9.649742231671117E-6;103629.71113548828;
510;9.649742231671117E-6;103629.71113548828;
511;9.649742231671117E-6;103629.71113548828;
512;9.649742231671117E-6;103629.71113548828;
513;9.649742231671117E-6;103629.71113548828;
514;9.649742231671117E-6;103629.71113548828;
515;9.649742231671117E-6;103629.71113548828;
516;9.649742231671117E-6;103629.71113548828;
517;9.649742231671117E-6;103629.71113548828;
518;9.649742231671117E-6;103629.71113548828;
519;9.649742231671117E-6;103629.71113548828;
520;9.649742231671117E-6;103629.71113548828;
521;9.649742231671117E-6;103629.71113548828;
522;9.649742231671117E-6;103629.71113548828;
523;9.649742231671117E-6;103629.71113548828;
524;9.680639751440719E-6;103298.95809325775;
525;9.680639751440719E-6;103298.95809325775;
526;9.680639751440719E-6;103298.95809325775;
527;9.680639751440719E-6;103298.95809325775;
528;9.693506839527986E-6;103161.83983305405;
529;9.693506839527986E-6;103161.83983305405;
530;9.693506839527986E-6;103161.83983305405;
531;9.693506839527986E-6;103161.83983305405;
532;9.693506839527986E-6;103161.83983305405;
533;9.693506839527986E-6;103161.83983305405;
534;9.693506839527986E-6;103161.83983305405;
535;9.693506839527986E-6;103161.83983305405;
536;9.693506839527986E-6;103161.83983305405;
537;9.693506839527986E-6;103161.83983305405;
538;9.693506839527986E-6;103161.83983305405;
539;9.693506839527986E-6;103161.83983305405;
540;9.693506839527986E-6;103161.83983305405;
541;9.693506839527986E-6;103161.83983305405;
542;9.693506839527986E-6;103161.83983305405;
543;9.693506839527986E-6;103161.83983305405;
544;9.693506839527986E-6;103161.83983305405;
545;9.693506839527986E-6;103161.83983305405;
546;9.693506839527986E-6;103161.83983305405;
547;9.693506839527986E-6;103161.83983305405;
548;9.693506839527986E-6;103161.83983305405;
549;9.693506839527986E-6;103161.83983305405;
550;9.693506839527986E-6;103161.83983305405;
551;9.693506839527986E-6;103161.83983305405;
552;9.693506839527986E-6;103161.83983305405;
553;9.693506839527986E-6;103161.83983305405;
554;9.693506839527986E-6;103161.83983305405;
555;9.693506839527986E-6;103161.83983305405;
556;9.693506839527986E-6;103161.83983305405;
557;9.693506839527986E-6;103161.83983305405;
558;9.693506839527986E-6;103161.83983305405;
559;9.693506839527986E-6;103161.83983305405;
560;9.693506839527986E-6;103161.83983305405;
561;9.693506839527986E-6;103161.83983305405;
562;9.693506839527986E-6;103161.83983305405;
563;9.693506839527986E-6;103161.83983305405;
564;9.693506839527986E-6;103161.83983305405;
565;9.693506839527986E-6;103161.83983305405;
566;9.693506839527986E-6;103161.83983305405;
567;9.693506839527986E-6;103161.83983305405;
568;9.693506839527986E-6;103161.83983305405;
569;9.693506839527986E-6;103161.83983305405;
570;9.693506839527986E-6;103161.83983305405;
571;9.693506839527986E-6;103161.83983305405;
572;9.693506839527986E-6;103161.83983305405;
573;9.693506839527986E-6;103161.83983305405;
574;9.693506839527986E-6;103161.83983305405;
575;9.693506839527986E-6;103161.83983305405;
576;9.693506839527986E-6;103161.83983305405;
577;9.7075626262808E-6;103012.46960722662;
578;9.7075626262808E-6;103012.46960722662;
579;9.7075626262808E-6;103012.46960722662;
580;9.7075626262808E-6;103012.46960722662;
581;9.7075626262808E-6;103012.46960722662;
582;9.7075626262808E-6;103012.46960722662;
583;9.7075626262808E-6;103012.46960722662;
584;9.7075626262808E-6;103012.46960722662;
585;9.7075626262808E-6;103012.46960722662;
586;9.7075626262808E-6;103012.46960722662;
587;9.7075626262808E-6;103012.46960722662;
588;9.7075626262808E-6;103012.46960722662;
589;9.7075626262808E-6;103012.46960722662;
590;9.7075626262808E-6;103012.46960722662;
591;9.7075626262808E-6;103012.46960722662;
592;9.7075626262808E-6;103012.46960722662;
593;9.7075626262808E-6;103012.46960722662;
594;9.7075626262808E-6;103012.46960722662;
595;9.7075626262808E-6;103012.46960722662;
596;9.7075626262808E-6;103012.46960722662;
597;9.7075626262808E-6;103012.46960722662;
598;9.7075626262808E-6;103012.46960722662;
599;9.7075626262808E-6;103012.46960722662;
600;9.7075626262808E-6;103012.46960722662;
601;9.7075626262808E-6;103012.46960722662;
602;9.7075626262808E-6;103012.46960722662;
603;9.7075626262808E-6;103012.46960722662;
604;9.7075626262808E-6;103012.46960722662;
605;9.7075626262808E-6;103012.46960722662;
606;9.7075626262808E-6;103012.46960722662;
607;9.7075626262808E-6;103012.46960722662;
608;9.7075626262808E-6;103012.46960722662;
609;9.7075626262808E-6;103012.46960722662;
610;9.7075626262808E-6;103012.46960722662;
611;9.7075626262808E-6;103012.46960722662;
612;9.7075626262808E-6;103012.46960722662;
613;9.7075626262808E-6;103012.46960722662;
614;9.7075626262808E-6;103012.46960722662;
615;9.7075626262808E-6;103012.46960722662;
616;9.7075626262808E-6;103012.46960722662;
617;9.7075626262808E-6;103012.46960722662;
618;9.7075626262808E-6;103012.46960722662;
619;9.7075626262808E-6;103012.46960722662;
620;9.7075626262808E-6;103012.46960722662;
621;9.7075626262808E-6;103012.46960722662;
622;9.7075626262808E-6;103012.46960722662;
623;9.7075626262808E-6;103012.46960722662;
624;9.7075626262808E-6;103012.46960722662;
625;9.7075626262808E-6;103012.46960722662;
626;9.7075626262808E-6;103012.46960722662;
627;9.7075626262808E-6;103012.46960722662;
628;9.7075626262808E-6;103012.46960722662;
629;9.7075626262808E-6;103012.46960722662;
630;9.7075626262808E-6;103012.46960722662;
631;9.7075626262808E-6;103012.46960722662;
632;9.7075626262808E-6;103012.46960722662;
633;9.7075626262808E-6;103012.46960722662;
